Name,Address,Price,Size,Distance to beach,Distance to airport,Pool,Car,Non-smoking room,Near beach,WiFi,Family room,Bar,Breakfast
City Hostel Da Nang,"114 Yen Bai, Hai Chau district, Đà Nẵng, Việt Nam",VND 899.000,40,2.4,2.3,0,0,1,0,1,1,0,0
GRAD Motel Tulip,"192 Tô Hiệu, Đà Nẵng, Việt Nam",VND 360.000,20,2.1,2.3,0,0,0,0,1,0,0,0
Sea View Apartment Muong Thanh Luxury - Đà Nẵng,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.377.000,65,0.1,4.4,1,1,0,1,0,1,1,0
Muong Thanh Apartment - Family 3BR,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 2.300.000,100,0.1,4.4,0,0,0,1,1,1,0,0
Căn hộ Sơn Trà Bay Apartment,"Mân Quang 11, Đà Nẵng, Việt Nam",VND 650.000,45,0.75,6,0,0,0,1,1,1,0,0
OYO 1191 Happy Motel,"22, 22 Ha Tong Huan, Tho Quang, Son Tra, Da Nang, Da-Nang, Đà Nẵng, Việt Nam",VND 214.106,30,0.65,8,0,0,0,0,1,0,0,0
Căn Hộ Mường Thanh - SeaView,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.344.960,70,0.1,4.5,1,0,0,0,0,0,0,0
Sbay Hotel Đà Nẵng,"Lô 23-24 Đinh Thị Hoà, P. An Hải Bắc, Q. Sơn Trà, TP. Đà Nẵng, Đà Nẵng, Việt Nam",VND 405.000,30,1,4,0,1,0,1,1,1,0,0
Seashine Apartment,"K95/9 Tran Duy Chien, Đà Nẵng, Việt Nam",VND 567.000,38,0.5,5,0,0,1,0,1,1,0,0
Altara Luxury Seaview in Four Point by Sheraton- 15 Floor 2 Bedroom,"120 Võ Nguyên Giáp 1505, Đà Nẵng, Việt Nam",VND 2.925.000,100,0.1,5,1,0,1,1,1,1,1,0
Ngan Ha Apartment and Spa,"K02/11 Hà Bổng, Đà Nẵng, Việt Nam",VND 576.898,25,0.2,4.6,0,0,1,0,1,1,1,0
Olga Apartments,"66 Nguyễn Chí Thanh, Đà Nẵng, Việt Nam",VND 1.008.511,40,2.1,2.6,1,1,1,0,1,1,1,0
Fusion Resort and Villas Da Nang,"Truong Sa, Hoa Hai, Ngu Hanh Son, Đà Nẵng, Việt Nam",VND 6.860.000,212,0.45,7,1,1,1,0,1,1,1,0
Nancy Hotel and Apartment,"26 Mỹ Đa Đông 8, Đà Nẵng, Việt Nam",VND 705.600,32,0.9,3.7,1,1,1,0,1,1,1,0
Altara LUX Suites 1BR Pool_Gym_Beside MyKhe Beach,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.943.580,65,0.1,5,0,0,0,0,1,0,0,0
Chiic House 1 - Khách sạn tình yêu,"167 Đường Trần Hưng Đạo, Đà Nẵng, Việt Nam",VND 840.000,25,1.8,3.6,1,0,1,0,1,0,0,0
Altara Suites 2 bed room Ocean View,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.850.000,99,0.1,5,1,0,0,1,1,1,1,0
Pansy Beach Dana,"33 Dương Đỗ Bá, Đà Nẵng, Việt Nam",VND 682.492,50,0.3,4.3,1,1,1,0,1,1,1,0
"""BRG GOLF CLUB"" - Danang Private Pool Villa 3 Bedrooms #2","Trường Sa, Đà Nẵng, Việt Nam",VND 4.636.720,300,0.45,7,1,1,1,1,0,1,1,0
Bounce Beach Tiên Sa Hotel Resort&Spa,"01 Yết Kiêu, Đà Nẵng, Việt Nam",VND 1.500.000,80,0.01,6,1,0,1,0,1,1,1,0
Hanami Hotel Danang,"61-63 Hoang Ke Viem P.My An, Q.Ngu Hanh Son, Đà Nẵng, Việt Nam",VND 484.784,20,0.55,4,0,1,1,0,1,1,1,0
NT House,"Đường Tứ Ngân 01, Đà Nẵng, Việt Nam",VND 263.500,15,5,8,0,0,1,0,1,0,0,0
Pacific Hotel,"92 Phan Chau Trinh, Đà Nẵng, Việt Nam",VND 500.000,20,2.2,2,0,0,1,0,1,0,1,0
Luxury Apartment Ocean View 2BR in Sheraton,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.879.100,100,0.05,5,1,1,1,1,1,1,1,0
ENJOY HOME,"K227/64 Nguyễn Văn Thoại, phường Phước Mỹ, quận Sơn Trà, thành phố Đà Nẵng 5, Đà Nẵng, Việt Nam",VND 506.003,45,0.2,4.4,0,0,1,1,0,1,0,0
Moon House Da Nang,"12 Mỹ Đa Tây 4, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 382.500,30,1.6,3.5,0,0,1,0,1,1,0,0
Altara Beachfront Suites Da Nang,"120 Võ Nguyên Giáp, Sơn Trà, Đà Nẵng, Việt Nam",VND 1.692.000,80,0.1,5,1,0,0,0,0,0,0,0
Da Nang Ocean View Luxury Apartment,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.000.000,80,0.1,5,1,0,0,1,0,1,1,0
2 Bedroom Apartment by the beach Da Nang,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.710.000,65,0.15,4.7,1,0,0,1,1,0,1,0
Alibaba Hotel by THG,"166 Hồ Nghinh 166 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng, Đà Nẵng, Việt Nam",VND 422.280,20,0.3,4.6,1,1,1,1,0,1,1,0
Zalo Sea Hotel by THG,"36 Mỹ Khê 4 6, Đà Nẵng, Việt Nam",VND 600.000,22,0.15,4.5,0,1,1,1,1,1,1,0
The Point Villa Da Nang,"Trường Sa The Point Villa Da Nang By Abogo, Đà Nẵng, Việt Nam",VND 6.539.400,320,0.45,9,1,1,1,0,1,1,1,0
1 BedRoom Relux Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 700.000,50,0.1,4.4,0,0,0,0,1,0,0,0
Chiic House 3 - Khách sạn tình yêu,"11 Lê Đình Lý, Đà Nẵng, Việt Nam",VND 900.000,25,2,0.95,1,0,1,0,1,0,0,0
Muong Thanh Luxury VIP 2-3bedroom Apartment With Ocean View,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.411.200,66,0.1,4.4,1,1,0,1,1,1,0,0
HuyenNhy's Luxury House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.297.997,60,0.1,4.4,1,0,1,1,1,1,1,0
My Vy Khanh Hotel,"75 Chuong Duong, Đà Nẵng, Việt Nam",VND 400.000,20,1.5,3,0,0,1,1,1,0,0,0
Homestay T&T - Căn hộ gia đình,"18 Trần Nguyên Đán, Đà Nẵng, Việt Nam",VND 2.100.000,80,0.65,3.9,1,0,0,1,1,1,1,0
Emma House Danang - with Home Cinema - Near My An Beach,"K486/29 Võ Nguyên Giáp, Khuê Mỹ, Đà Nẵng, Việt Nam",VND 1.800.000,161,0.4,4.4,1,1,1,0,1,0,0,0
TONY ESTATES Danang Beach Luxury Apartments,"126 Duong Tri Trach, Đà Nẵng, Việt Nam",VND 1.549.687,65,0.6,4.3,0,0,1,1,0,1,1,0
DONG HAI HOTEL - APARTMENT,"71 An Dương Vương, Đà Nẵng, Việt Nam",VND 500.000,21,1.4,3.2,0,0,1,0,1,1,0,0
Hostel Loc Quyen,"35 Lê Thị Tính, Đà Nẵng, Việt Nam",VND 290.000,19,1.4,1.1,0,0,0,0,1,0,0,0
7 Seven Sea Villa,"98 Loseby, Đà Nẵng, Việt Nam",VND 605.856,36,0.25,4.7,1,0,1,1,1,1,1,0
"FreePickUp 5MinWalk to Beach, 4 Ensuite King BRs","18 An Thượng 39, Đà Nẵng, Việt Nam",VND 2.300.000,90,0.45,4.1,1,0,0,0,1,0,0,0
Beachfront Luxury Apartment Da Nang,"118 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.600.000,101,0.1,5,1,0,0,1,1,1,1,0
Renovated Near My Khe Beach Cozy and Quiet Rooms Boutique Apartment,"15 Đường Ngô Thì Sĩ, Đà Nẵng, Việt Nam",VND 680.000,26,0.75,3.8,0,0,1,0,0,0,0,0
HuyenNhy's House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.534.250,60,0.1,4.4,1,0,1,1,1,1,1,0
Kaylin Apartment - Căn Hộ Chung Cư Mường Thanh,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.329.050,68,0.1,4.4,1,0,0,0,1,1,0,0
"Central, Minimalist and Cozy - Gau's House","125/11 Đường Lê Đình Dương, Đà Nẵng, Việt Nam",VND 2.000.000,95,2.2,1.7,0,0,0,0,1,0,0,0
An Bình Tài Hotel,"92 Tran Thanh Mai, Son Tra, Đà Nẵng, Việt Nam",VND 450.000,18,0.6,4.4,0,1,1,1,1,1,0,0
My Apartment Danang Beach,"51 Trần Bạch Đằng Căn hộ 3248, Đà Nẵng, Việt Nam",VND 1.080.000,60,0.15,4.4,1,1,1,1,1,1,0,0
The Ocean Views Luxury Apartment,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.850.000,75,0.1,5,1,1,0,1,1,1,0,0
Là Lá La,"6/6 Chế Lan Viên 6/6, Đà Nẵng, Việt Nam",VND 360.000,18,0.7,3.9,0,0,1,0,0,0,1,0
OYO 1178 Chau Anh Motel,"15 Lê Thương, Phường Hòa Hiệp Nam, Quận Liên Chiếu, Đà Nẵng, Việt Nam",VND 207.281,16,1.8,8,0,0,1,0,1,1,0,0
EDANA Apartment beach view,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.490.000,70,0.1,4.4,0,0,0,1,1,1,0,0
MƯỜNG THANH APARTMENT,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.200.000,60,0.1,4.4,1,0,1,1,1,1,0,0
Khách Sạn Hoài Cổ Đà Nẵng,"11 Hồ Xuân Hương, Đà Nẵng, Việt Nam",VND 2.800.000,50,0.8,3.9,0,0,0,0,0,0,0,0
HuyenNhy's Sea View Flat,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.410.750,60,0.1,4.4,1,0,1,1,1,1,1,0
Kim uyen Altara Suit ocean view Da Nang,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.500.000,85,0.1,5,0,0,0,0,1,0,0,0
JAN House - Đà Nẵng - for Vietnamese guests only,"226 Trưng Nữ Vương, Đà Nẵng, Việt Nam",VND 1.216.000,50,2.8,1.8,0,0,0,0,1,0,0,0
Furama Villas Danang,"107 Vo Nguyen Giap Street, Khue My Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",VND 10.202.937,330,0.25,4.6,1,1,1,0,1,1,1,0
Hòa An Hotel Đà Nẵng,"76/10 Hà Bổng, Đà Nẵng, Việt Nam",VND 993.600,17,0.2,4.6,0,1,0,1,1,1,0,0
GaBea Home,"111 Nguyễn Phan Vinh, Đà Nẵng, Việt Nam",VND 521.000,40,0.25,7,0,0,0,0,1,0,1,0
La'more hotel,"378 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 890.000,26,0.35,4.3,1,0,1,0,1,1,0,0
Lucy House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 977.500,70,0.15,4.4,1,0,0,1,1,1,0,0
"Gia Hung apartment house Muong Thanh resort apartment right next to My Khe beach, Da Nang","Mường Thanh 31, Đà Nẵng, Việt Nam",VND 1.350.000,65,0.15,4.4,0,1,0,0,1,1,0,0
Phong 1226 Chung cu,"đường Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 675.000,61,0.15,4.4,0,0,0,1,1,1,0,0
Sunny Beach Hotel & Apartment,"269-271-273 Duong Dinh Nghe, Đà Nẵng, Việt Nam",VND 800.000,20,1.2,3.7,0,1,1,1,1,1,0,0
Annie Danang Hotel & Apartment,"191-193 Thanh Thuy Street, Thanh Bình Ward, Hai Chau District, Đà Nẵng, Việt Nam",VND 424.873,25,2,3,1,1,1,0,1,1,0,0
Hung Thu Hotel,"Lot 53, Ho Han Thuong, Nai Hien Dong, Son Tra, Đà Nẵng, Việt Nam",VND 277.736,20,2.1,4.6,0,0,0,0,1,1,0,0
HuyenNhy's High-Floor Room,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 2.436.750,80,0.1,4.4,1,0,1,1,1,1,1,0
Haphan Hotel And Apartment,"96 Mai Hắc Đế P. An Hải Tây, Đà Nẵng, Việt Nam",VND 567.000,25,1.6,3.2,0,0,1,0,0,1,0,0
Saigon Tourane Hotel,"5 Dong Da Street, Đà Nẵng, Việt Nam",VND 744.000,28,2.3,3.2,1,1,1,0,1,0,0,0
N to M House,"08 An Nhơn 1, Đà Nẵng, Việt Nam",VND 3.575.000,300,1.4,3.5,1,1,1,1,1,1,0,0
Hoang Anh Gia Lai Da Nang 3 Bedrom,"72 Hàm Nghi, Đà Nẵng, Việt Nam",VND 1.800.000,117,1.6,0.9,1,1,0,0,1,1,0,0
Gia Hưng Apartment Mường Thanh resort apartment right next to My Khe beach Đà Nẵng,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.040.000,65,0.1,4.4,1,0,1,1,1,1,0,0
Danang Amazing Ocean Beach Resort,"The Ocean Villas, Truong Sa street, Ngu Hanh Son district, Danang, Đà Nẵng, Việt Nam",VND 3.456.000,90,0.15,9,1,1,1,0,1,1,1,0
Sapphire Boutique Hotel Da Nang,"Lê Bình, Đà Nẵng, Việt Nam",VND 3.200.000,50,0.4,4.6,1,0,0,0,0,0,0,0
MAK Villa Apartment,"110 Nguyễn Sáng, Đà Nẵng, Việt Nam",VND 2.375.000,45,0.2,5,1,0,1,0,0,1,1,0
Villas Resort Pool View Beachfront Da Nang,"107 Võ Nguyên Giáp Furama Villas Resort Da Nang, Đà Nẵng, Đà Nẵng, Việt Nam",VND 10.406.560,350,0.15,4.8,1,0,1,1,1,1,0,0
Sunny Beach Villa,"Đường Trường Sa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng The Ocean Villa Resort, Đà Nẵng, Việt Nam",VND 4.700.000,450,0.35,9,1,1,1,0,1,1,1,0
KenKeSu-Entire House-3BRs-Nice Balcony-Free airport pick up from 2 nights,"338/30 Hoang Dieu street, Binh Hien ward, Hai Chau district, Da Nang city, Đà Nẵng, Việt Nam",VND 2.327.500,150,2.4,1.4,1,0,1,0,1,1,0,0
Ocean View Luxury Apartment Đà Nẵng,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.500.000,100,0.1,5,1,0,0,0,1,0,1,0
Khách Sạn Thảo Vân Đà Nẵng,"89 Vũ Ngọc Phan, Đà Nẵng, Việt Nam",VND 369.000,25,2.2,4.6,0,1,1,0,1,1,0,0
Carol Homestay & Apartment Da Nang 3,"45 Đường An Mỹ, Đà Nẵng, Việt Nam",VND 600.000,38,1.6,3.1,0,0,1,0,0,1,0,0
White house by Hàn river.,"Quang Trung, Đà Nẵng, Việt Nam",VND 801.000,21,2.1,2.7,1,0,1,0,1,0,0,0
Khang Homestay,"152/4 Trung Nu Vuong, Đà Nẵng, Việt Nam",VND 406.980,16,2.7,1.9,0,1,1,1,1,1,1,0
Luxury Apartment with Ocean View in Altara building,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.000.000,80,0.1,5,1,0,1,1,1,1,1,0
Cozy one bedroom apt in resort,"Trường Sa, Đà Nẵng, Việt Nam",VND 2.520.000,77,0.45,7,1,1,0,1,0,1,0,0
Trissy house A1,"K248/1 Ngũ Hành Sơn K248/1, Đà Nẵng, Việt Nam",VND 1.040.000,60,1.2,3.4,0,0,0,0,1,0,0,0
Andy Home,"30 An Thượng 4, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 549.317,16,0.3,4.2,0,0,1,0,1,1,0,0
Căn hộ dát vàng 5 sao Đà Nẵng,"1 Lê Văn Duyệt, Đà Nẵng, Việt Nam",VND 900.000,38,2.8,4.7,1,0,1,0,1,1,1,0
Blue-S Hotel & Apartment,"47 Đỗ Bá, Đà Nẵng, Việt Nam",VND 378.950,15,0.3,4.3,0,0,1,0,1,1,0,0
Mon Fiori Homestay Đà Nẵng,"80 Lê Thước, Đà Nẵng, Việt Nam",VND 2.000.000,30,0.55,4.6,0,0,1,0,0,0,0,0
HuyenNhy's Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 3.324.668,72,0.1,4.4,1,0,0,1,1,1,1,0
Hiên lương hotel &Apartment,"Đinh Công Trứ, Đà Nẵng, Việt Nam",VND 594.150,62,0.45,6,0,0,1,0,1,0,0,0
Princess Hotel,"Lot E2, 20 Phan Boi, Son Tra, Đà Nẵng, Việt Nam",VND 528.000,22,1.1,3.8,0,1,1,1,1,1,0,0
Thu Do Hotel,"125 - 127 Hung Vuong, Đà Nẵng, Việt Nam",VND 720.000,25,1.8,1.9,1,1,1,0,1,1,0,0
AN House Hotel & Apartment Da Nang,"40 Đường Lâm Hoành, Phước Mỹ, Sơn Trà, Đà Nẵng, Việt Nam",VND 528.000,30,0.1,4.6,0,1,0,1,1,1,0,0
Pool Villas at Danang Beach with Private Pool,"The Ocean Villas, villa B9, Đường Trường Sa, phường Hoà Hải, quận Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",VND 6.375.000,500,0.2,9,1,0,0,0,1,0,0,0
EMs House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 2.250.000,65,0.1,4.4,0,0,1,0,1,1,0,0
DSG maison,"14 Hoàng Kế Viêm, Đà Nẵng, Việt Nam",VND 688.000,30,0.8,3.7,0,0,0,0,1,0,0,0
Martin Ho Danang hotel & apartment,"22 Phước Trường 9, Đà Nẵng, Việt Nam",VND 614.125,30,0.25,4.8,1,0,1,1,1,1,1,0
In-Love Partial Sea View Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.139.992,65,0.1,4.4,0,0,1,1,1,1,0,0
Da Na Sea Apartment,"270 Võ Nguyên Giáp Street, Đà Nẵng, Việt Nam",VND 1.490.000,60,0.15,4.4,0,1,1,1,1,1,1,0
F.Home Modern & Art 3BR Near My Khe Beach,"209, 209/29 Nguyễn Văn Thoại, An Hải Đông, Sơn Trà, Đà Nẵng. Nhà 3 tầng, Đà Nẵng, Việt Nam",VND 2.300.000,270,0.4,4.3,1,0,1,1,1,1,0,0
Sunset Sea Hotel,"16 Loseby, Đà Nẵng, Việt Nam",VND 931.125,50,0.55,4.4,0,0,0,0,1,0,0,0
Căn Hộ Đà Nẵng Apartment Sea View,"Muong Thanh Apartments, 270 Vo Nguyen Giap - 51 Tran Bach Dang Ngu Hanh Son, Đà Nẵng, Việt Nam",VND 1.200.000,66,0.1,4.5,0,0,1,1,1,1,0,0
Luxury Suite - Gym - Pool - Relax,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.200.000,100,0.1,5,1,0,0,0,0,0,0,0
Vesta Art Suite 2 Bedrooms - The Ocean Villas Da Nang,"Trường Sa, Đà Nẵng, Việt Nam",VND 4.275.000,105,0.45,7,1,0,1,1,0,0,1,0
Luxury Center Riverside Apartment,"74 Bạch Đằng Indochina Riverside Tower, căn hộ 11E, Đà Nẵng, Việt Nam",VND 950.400,65,2.3,2.7,1,0,1,0,1,1,0,0
Đà Nẵng EM's Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 2.565.000,66,0.1,4.4,1,0,0,0,1,1,0,0
Catinal Hotel,"174 Bach Dang, Đà Nẵng, Việt Nam",VND 821.855,28,2.3,2.5,1,1,1,0,1,1,0,0
Anstay Beach Da Nang,"8 Lê Bôi, Mân Thái, Sơn Trà, Đà Nẵng, Đà Nẵng, Việt Nam",VND 1.755.000,50,0.05,5,1,1,1,1,0,1,0,0
The Ocean Resort,"THE OCEAN VILLA RESORT - ĐƯỜNG TRƯỜNG SA, PHƯỜNG HÒA HẢI, QUẬN NGŨ HÀNH SƠN THE OCEAN VILLA RESORT, Đà Nẵng, Việt Nam",VND 4.800.000,450,0.4,9,1,1,1,0,0,1,1,0
Two-Bedrooms - POOL SEA VIEW - 6A - BLUE SEA APARTMENT,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",VND 1.100.000,71,0.5,4.5,1,1,0,0,1,0,0,0
Pool Villa Da Nang 4BR FREE PICK-UP AIRPORT,"68 Lê Hy Cát, Đà Nẵng, Việt Nam",VND 7.920.000,200,1.9,3.3,1,1,1,0,1,1,0,0
Leilahome Đa Nang *5.0 . 3 Bedrooms. Free airport pick up.,"K308/14 Hoàng Diệu, Đà Nẵng, Việt Nam",VND 1.053.000,60,2.4,1.5,0,0,1,0,1,1,0,0
Luxury Apartment in Building Sheraton,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.400.000,75,0.1,5,1,0,1,1,1,0,1,0
NICK's House,"311 Hồ Nghinh Tầng 3, 4, 5, 6, Đà Nẵng, Việt Nam",VND 850.000,34,0.25,4.4,0,0,0,1,1,1,1,0
Nero Villa 5 BR,"53 Hóa Sơn 10 4 tầng, Đà Nẵng, Việt Nam",VND 3.127.544,120,2.6,2.4,0,0,1,0,1,1,1,0
Grand Jeep Da Nang,"142 Hồ Nghinh, Đà Nẵng, Việt Nam",VND 600.000,21,0.35,4.6,0,0,1,0,1,1,1,0
Trống Đồng Villa - 300m Biển Mỹ Khê,"25 An Thượng 36, Đà Nẵng, Việt Nam",VND 3.100.000,500,0.4,4.2,0,0,0,0,1,0,0,0
Nhà Khách 206 đà nẵng,"38A Nguyễn Hữu Thọ, Đà Nẵng, Việt Nam",VND 678.998,44,2.8,0.55,0,0,0,0,1,1,0,0
Da Nang Beach Villa,"Lê Mạnh Trinh, Đà Nẵng, Việt Nam",VND 14.725.000,700,0.25,4.8,1,1,1,1,1,1,0,0
POOL Seaview 3B Apartment - BATHTUB -BALCONY,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",VND 550.000,33,0.5,4.5,0,0,0,0,0,0,0,0
"Sunset Pool Villa 4BR, New, Full AC, walk to beach","92/9/8 Trần Văn Dư, Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",VND 4.626.000,120,0.4,4.2,1,0,0,0,1,0,0,0
Stunning Unique Pool House - 4 BR - 5WC - 4 minutes to the beach,"1 Phước Trường 5, Đà Nẵng, Việt Nam",VND 4.800.000,100,0.25,5,1,1,1,1,1,1,0,0
Vinh Trung Plaza Hotel,"255 - 257 Hung Vuong Street, Hai Chau District, Đà Nẵng, Việt Nam",VND 906.412,60,1.5,1.5,1,1,1,0,1,1,0,0
FPT Plaza 2,"Võ Chí Công, Đà Nẵng, Việt Nam",VND 1.060.000,80,1.9,7,1,0,1,0,1,1,1,0
Shore Villa,"23 Đường B1 khu đô thị đa phước, Đà Nẵng, Việt Nam",VND 3.250.000,650,0.9,2,1,0,1,0,1,1,0,0
Rose Homestay MyKheBeach,"130 Hoàng Bích Sơn, Đà Nẵng, Việt Nam",VND 3.200.000,280,0.55,4.4,1,1,0,0,1,0,0,0
THANH XUÂN HOMESTAY,"7 Lưu Quang Thuận, Đà Nẵng, Việt Nam",VND 599.999,18,0.7,4,0,0,0,1,0,1,0,0
Natsu No Hanabi Villa & Apartment,"LK2A Lô 75 Khu đô thị Hòa Quý, Phường Hòa Quý, Quận Ngũ Hành Sơn,, Đà Nẵng, Việt Nam",VND 1.638.000,55,3.5,4.2,0,1,1,0,1,1,1,0
Yuki Apartment,"178 Phạm Vấn, Đà Nẵng, Việt Nam",VND 720.000,35,0.4,5,1,1,0,1,1,1,0,0
Fhome Apartment 19th Floor Han River and Bay view-center,"16 Lý Thường Kiệt, Đà Nẵng, Việt Nam",VND 1.800.000,75,2.1,3,1,0,1,0,0,1,0,0
ALA CARTE BEACH APT,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.997.500,75,0.15,4.7,1,0,0,1,1,1,1,0
Sea house homestay,"32 An Thượng 30, Đà Nẵng, Việt Nam",VND 760.000,43,0.3,4.3,0,0,0,0,1,0,1,0
Nostalgia Boutique Hotel,"11 Hồ Xuân Hương, Đà Nẵng, Việt Nam",VND 5.000.000,50,0.8,3.9,1,1,1,1,1,1,1,0
H&N homestay,"65 Hoàng Thúc Trâm 4 tầng, Đà Nẵng, Việt Nam",VND 1.027.520,35,3.7,0.7,1,0,0,0,1,0,0,0
Căn hộ 2 PN view thành phố,"Căn hộ FPT plaza 2, quận ngũ hành sơn, thành phố Đà Nẵng, Đà Nẵng, Việt Nam",VND 581.400,71,1.9,7,0,0,0,1,1,1,0,0
The Ocean Villa Đà Nẵng,"Villa Ocean, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 6.850.000,500,0.2,9,1,1,1,1,1,1,1,0
Haly House,"70 Mỹ Khê 7, Phước Mỹ, Sơn Trà Tầng 6, Đà Nẵng, Việt Nam",VND 980.000,65,0.8,3.9,1,0,0,0,1,0,0,0
SORA House,"37 Trưng Nữ Vương, Đà Nẵng, Việt Nam",VND 1.360.000,80,2.7,2.1,0,1,0,0,0,1,0,0
Friendly Apartment on My Khe beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 2.000.000,66,0.1,4.4,1,0,0,1,1,1,0,0
Dana Pearl Bay,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",VND 1.980.000,37,2.8,4.6,1,0,1,0,1,1,1,0
Luxury 2 Bedroom at Altara Suite,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 4.186.000,80,0.05,5,1,1,0,1,1,1,1,0
Sun Grow Ocean Villas,"Sun Grow Ocean Villa, Đường Trường Sa, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 12.008.432,400,0.3,9,1,1,1,0,1,1,1,0
The Fish Village Villa,"Lô 14 Trần Sâm Lô 14 Trần Sâm, Nai Hiên Đông, Đà Nẵng, Việt Nam",VND 11.512.800,580,2.2,5,1,1,1,0,1,1,0,0
Thanh Homestay Đà Nẵng gần sân bay và trung tâm thành phố,"K526/22C Trưng Nữ Vương, Đà Nẵng, Việt Nam",VND 1.846.184,240,3,0.95,1,0,1,0,1,1,0,0
Luxury Villas - Danang Beach Resort,"Furama Villas Danang,Vo Nguyen Giap,Khue My,Ngu Hanh Son, Đà Nẵng, Việt Nam",VND 8.000.000,600,0.2,4.7,1,1,1,0,1,1,1,0
Green Suites by Pool in 5-star Ocean Resort & Golf,"The Ocean Villas, Ocean Suites, Hoa Hai Ward, Ngu Hanh Son District, Da Nang A103, Đà Nẵng, Việt Nam",VND 1.380.000,70,0.3,9,1,0,0,1,1,0,0,0
LAMORE HOTEL AND APARTMENT,"380 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.100.000,20,0.35,4.3,0,0,1,1,1,1,1,0
Studio Deluxe Double,"95 Hà Bổng, Đà Nẵng, Việt Nam",VND 6.000.000,200,0.15,4.6,0,0,0,0,0,0,0,0
A Little Hoi An Homestay,"654/11/5 Trưng Nữ Vương, phường Hòa Thuận Tây, quận Hải Châu, Đà Nẵng, Việt Nam",VND 350.000,20,2.6,2.1,0,1,1,0,1,1,0,0
Da Nang,"Mường Thanh, Đà Nẵng, Việt Nam",VND 850.000,60,0.05,4.5,1,0,0,0,1,0,0,0
Tran Beach Front Luxury Villa,"Trường Sa, Đà Nẵng, Việt Nam",VND 8.800.000,500,0.25,9,1,0,1,1,1,1,1,0
MD Tropical Sea Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.111.500,65,0.1,4.4,0,1,0,1,1,1,0,0
Sea View 2 bed room and 2 bad room Muong Thanh,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.049.750,68,0.1,4.4,1,0,0,0,1,0,0,0
