Name,Address,Price,Size,Distance to beach,Distance to airport,Pool,Car,Non-smoking room,Near beach,WiFi,Family room,Bar,Breakfast
DONG HAI HOTEL - APARTMENT,"71 An Dương Vương, Đà Nẵng, Việt Nam",500,21,1.4,3.2,0,0,1,0,1,1,0,0
Hostel Loc Quyen,"35 Lê Thị Tính, Đà Nẵng, Việt Nam",290,19,1.4,1.1,0,0,0,0,1,0,0,0
7 Seven Sea Villa,"98 Loseby, Đà Nẵng, Việt Nam",606,36,0.25,4.7,1,0,1,1,1,1,1,0
"FreePickUp 5MinWalk to Beach, 4 Ensuite King BRs","18 An Thượng 39, Đà Nẵng, Việt Nam",2300,90,0.45,4.1,1,0,0,0,1,0,0,0
Beachfront Luxury Apartment Da Nang,"118 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2600,101,0.1,5.0,1,0,0,1,1,1,1,0
Renovated Near My Khe Beach Cozy and Quiet Rooms Boutique Apartment,"15 Đường Ngô Thì Sĩ, Đà Nẵng, Việt Nam",680,26,0.75,3.8,0,0,1,0,0,0,0,0
HuyenNhy's House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1534,60,0.1,4.4,1,0,1,1,1,1,1,0
Kaylin Apartment - Căn Hộ Chung Cư Mường Thanh,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1329,68,0.1,4.4,1,0,0,0,1,1,0,0
"Central, Minimalist and Cozy - Gau's House","125/11 Đường Lê Đình Dương, Đà Nẵng, Việt Nam",2000,95,2.2,1.7,0,0,0,0,1,0,0,0
An Bình Tài Hotel,"92 Tran Thanh Mai, Son Tra, Đà Nẵng, Việt Nam",450,18,0.6,4.4,0,1,1,1,1,1,0,0
My Apartment Danang Beach,"51 Trần Bạch Đằng Căn hộ 3248, Đà Nẵng, Việt Nam",1080,60,0.15,4.4,1,1,1,1,1,1,0,0
The Ocean Views Luxury Apartment,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3850,75,0.1,5.0,1,1,0,1,1,1,0,0
Là Lá La,"6/6 Chế Lan Viên 6/6, Đà Nẵng, Việt Nam",360,18,0.7,3.9,0,0,1,0,0,0,1,0
OYO 1178 Chau Anh Motel,"15 Lê Thương, Phường Hòa Hiệp Nam, Quận Liên Chiếu, Đà Nẵng, Việt Nam",207,16,1.8,8.0,0,0,1,0,1,1,0,0
EDANA Apartment beach view,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1490,70,0.1,4.4,0,0,0,1,1,1,0,0
MƯỜNG THANH APARTMENT,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1200,60,0.1,4.4,1,0,1,1,1,1,0,0
Khách Sạn Hoài Cổ Đà Nẵng,"11 Hồ Xuân Hương, Đà Nẵng, Việt Nam",2800,50,0.8,3.9,0,0,0,0,0,0,0,0
HuyenNhy's Sea View Flat,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1411,60,0.1,4.4,1,0,1,1,1,1,1,0
Kim uyen Altara Suit ocean view Da Nang,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2500,85,0.1,5.0,0,0,0,0,1,0,0,0
JAN House - Đà Nẵng - for Vietnamese guests only,"226 Trưng Nữ Vương, Đà Nẵng, Việt Nam",1216,50,2.8,1.8,0,0,0,0,1,0,0,0
Furama Villas Danang,"107 Vo Nguyen Giap Street, Khue My Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",10203,330,0.25,4.6,1,1,1,0,1,1,1,0
Hòa An Hotel Đà Nẵng,"76/10 Hà Bổng, Đà Nẵng, Việt Nam",994,17,0.2,4.6,0,1,0,1,1,1,0,0
GaBea Home,"111 Nguyễn Phan Vinh, Đà Nẵng, Việt Nam",521,40,0.25,7.0,0,0,0,0,1,0,1,0
La'more hotel,"378 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",890,26,0.35,4.3,1,0,1,0,1,1,0,0
Lucy House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",978,70,0.15,4.4,1,0,0,1,1,1,0,0
"Gia Hung apartment house Muong Thanh resort apartment right next to My Khe beach, Da Nang","Mường Thanh 31, Đà Nẵng, Việt Nam",1350,65,0.15,4.4,0,1,0,0,1,1,0,0
Phong 1226 Chung cu,"đường Trần Bạch Đằng, Đà Nẵng, Việt Nam",675,61,0.15,4.4,0,0,0,1,1,1,0,0
Sunny Beach Hotel & Apartment,"269-271-273 Duong Dinh Nghe, Đà Nẵng, Việt Nam",800,20,1.2,3.7,0,1,1,1,1,1,0,0
Annie Danang Hotel & Apartment,"191-193 Thanh Thuy Street, Thanh Bình Ward, Hai Chau District, Đà Nẵng, Việt Nam",425,25,2.0,3.0,1,1,1,0,1,1,0,0
Hung Thu Hotel,"Lot 53, Ho Han Thuong, Nai Hien Dong, Son Tra, Đà Nẵng, Việt Nam",278,20,2.1,4.6,0,0,0,0,1,1,0,0
HuyenNhy's High-Floor Room,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",2437,80,0.1,4.4,1,0,1,1,1,1,1,0
Haphan Hotel And Apartment,"96 Mai Hắc Đế P. An Hải Tây, Đà Nẵng, Việt Nam",567,25,1.6,3.2,0,0,1,0,0,1,0,0
Saigon Tourane Hotel,"5 Dong Da Street, Đà Nẵng, Việt Nam",744,28,2.3,3.2,1,1,1,0,1,0,0,0
N to M House,"08 An Nhơn 1, Đà Nẵng, Việt Nam",3575,300,1.4,3.5,1,1,1,1,1,1,0,0
Hoang Anh Gia Lai Da Nang 3 Bedrom,"72 Hàm Nghi, Đà Nẵng, Việt Nam",1800,117,1.6,0.9,1,1,0,0,1,1,0,0
Gia Hưng Apartment Mường Thanh resort apartment right next to My Khe beach Đà Nẵng,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1040,65,0.1,4.4,1,0,1,1,1,1,0,0
Danang Amazing Ocean Beach Resort,"The Ocean Villas, Truong Sa street, Ngu Hanh Son district, Danang, Đà Nẵng, Việt Nam",3456,90,0.15,9.0,1,1,1,0,1,1,1,0
Sapphire Boutique Hotel Da Nang,"Lê Bình, Đà Nẵng, Việt Nam",3200,50,0.4,4.6,1,0,0,0,0,0,0,0
MAK Villa Apartment,"110 Nguyễn Sáng, Đà Nẵng, Việt Nam",2375,45,0.2,5.0,1,0,1,0,0,1,1,0
Villas Resort Pool View Beachfront Da Nang,"107 Võ Nguyên Giáp Furama Villas Resort Da Nang, Đà Nẵng, Đà Nẵng, Việt Nam",10407,350,0.15,4.8,1,0,1,1,1,1,0,0
Sunny Beach Villa,"Đường Trường Sa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng The Ocean Villa Resort, Đà Nẵng, Việt Nam",4700,450,0.35,9.0,1,1,1,0,1,1,1,0
KenKeSu-Entire House-3BRs-Nice Balcony-Free airport pick up from 2 nights,"338/30 Hoang Dieu street, Binh Hien ward, Hai Chau district, Da Nang city, Đà Nẵng, Việt Nam",2328,150,2.4,1.4,1,0,1,0,1,1,0,0
Ocean View Luxury Apartment Đà Nẵng,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2500,100,0.1,5.0,1,0,0,0,1,0,1,0
Khách Sạn Thảo Vân Đà Nẵng,"89 Vũ Ngọc Phan, Đà Nẵng, Việt Nam",369,25,2.2,4.6,0,1,1,0,1,1,0,0
Carol Homestay & Apartment Da Nang 3,"45 Đường An Mỹ, Đà Nẵng, Việt Nam",600,38,1.6,3.1,0,0,1,0,0,1,0,0
White house by Hàn river.,"Quang Trung, Đà Nẵng, Việt Nam",801,21,2.1,2.7,1,0,1,0,1,0,0,0
Khang Homestay,"152/4 Trung Nu Vuong, Đà Nẵng, Việt Nam",407,16,2.7,1.9,0,1,1,1,1,1,1,0
Luxury Apartment with Ocean View in Altara building,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3000,80,0.1,5.0,1,0,1,1,1,1,1,0
Cozy one bedroom apt in resort,"Trường Sa, Đà Nẵng, Việt Nam",2520,77,0.45,7.0,1,1,0,1,0,1,0,0
Trissy house A1,"K248/1 Ngũ Hành Sơn K248/1, Đà Nẵng, Việt Nam",1040,60,1.2,3.4,0,0,0,0,1,0,0,0
Andy Home,"30 An Thượng 4, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",549,16,0.3,4.2,0,0,1,0,1,1,0,0
Căn hộ dát vàng 5 sao Đà Nẵng,"1 Lê Văn Duyệt, Đà Nẵng, Việt Nam",900,38,2.8,4.7,1,0,1,0,1,1,1,0
Blue-S Hotel & Apartment,"47 Đỗ Bá, Đà Nẵng, Việt Nam",379,15,0.3,4.3,0,0,1,0,1,1,0,0
Mon Fiori Homestay Đà Nẵng,"80 Lê Thước, Đà Nẵng, Việt Nam",2000,30,0.55,4.6,0,0,1,0,0,0,0,0
HuyenNhy's Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",3325,72,0.1,4.4,1,0,0,1,1,1,1,0
Hiên lương hotel &Apartment,"Đinh Công Trứ, Đà Nẵng, Việt Nam",594,62,0.45,6.0,0,0,1,0,1,0,0,0
Princess Hotel,"Lot E2, 20 Phan Boi, Son Tra, Đà Nẵng, Việt Nam",528,22,1.1,3.8,0,1,1,1,1,1,0,0
Thu Do Hotel,"125 - 127 Hung Vuong, Đà Nẵng, Việt Nam",720,25,1.8,1.9,1,1,1,0,1,1,0,0
AN House Hotel & Apartment Da Nang,"40 Đường Lâm Hoành, Phước Mỹ, Sơn Trà, Đà Nẵng, Việt Nam",528,30,0.1,4.6,0,1,0,1,1,1,0,0
Pool Villas at Danang Beach with Private Pool,"The Ocean Villas, villa B9, Đường Trường Sa, phường Hoà Hải, quận Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",6375,500,0.2,9.0,1,0,0,0,1,0,0,0
EMs House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",2250,65,0.1,4.4,0,0,1,0,1,1,0,0
DSG maison,"14 Hoàng Kế Viêm, Đà Nẵng, Việt Nam",688,30,0.8,3.7,0,0,0,0,1,0,0,0
Martin Ho Danang hotel & apartment,"22 Phước Trường 9, Đà Nẵng, Việt Nam",614,30,0.25,4.8,1,0,1,1,1,1,1,0
In-Love Partial Sea View Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1140,65,0.1,4.4,0,0,1,1,1,1,0,0
Da Na Sea Apartment,"270 Võ Nguyên Giáp Street, Đà Nẵng, Việt Nam",1490,60,0.15,4.4,0,1,1,1,1,1,1,0
F.Home Modern & Art 3BR Near My Khe Beach,"209, 209/29 Nguyễn Văn Thoại, An Hải Đông, Sơn Trà, Đà Nẵng. Nhà 3 tầng, Đà Nẵng, Việt Nam",2300,270,0.4,4.3,1,0,1,1,1,1,0,0
Sunset Sea Hotel,"16 Loseby, Đà Nẵng, Việt Nam",931,50,0.55,4.4,0,0,0,0,1,0,0,0
Căn Hộ Đà Nẵng Apartment Sea View,"Muong Thanh Apartments, 270 Vo Nguyen Giap - 51 Tran Bach Dang Ngu Hanh Son, Đà Nẵng, Việt Nam",1200,66,0.1,4.5,0,0,1,1,1,1,0,0
Luxury Suite - Gym - Pool - Relax,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3200,100,0.1,5.0,1,0,0,0,0,0,0,0
Vesta Art Suite 2 Bedrooms - The Ocean Villas Da Nang,"Trường Sa, Đà Nẵng, Việt Nam",4275,105,0.45,7.0,1,0,1,1,0,0,1,0
Luxury Center Riverside Apartment,"74 Bạch Đằng Indochina Riverside Tower, căn hộ 11E, Đà Nẵng, Việt Nam",950,65,2.3,2.7,1,0,1,0,1,1,0,0
Đà Nẵng EM's Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",2565,66,0.1,4.4,1,0,0,0,1,1,0,0
Catinal Hotel,"174 Bach Dang, Đà Nẵng, Việt Nam",822,28,2.3,2.5,1,1,1,0,1,1,0,0
Anstay Beach Da Nang,"8 Lê Bôi, Mân Thái, Sơn Trà, Đà Nẵng, Đà Nẵng, Việt Nam",1755,50,0.05,5.0,1,1,1,1,0,1,0,0
The Ocean Resort,"THE OCEAN VILLA RESORT - ĐƯỜNG TRƯỜNG SA, PHƯỜNG HÒA HẢI, QUẬN NGŨ HÀNH SƠN THE OCEAN VILLA RESORT, Đà Nẵng, Việt Nam",4800,450,0.4,9.0,1,1,1,0,0,1,1,0
Two-Bedrooms - POOL SEA VIEW - 6A - BLUE SEA APARTMENT,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",1100,71,0.5,4.5,1,1,0,0,1,0,0,0
Pool Villa Da Nang 4BR FREE PICK-UP AIRPORT,"68 Lê Hy Cát, Đà Nẵng, Việt Nam",7920,200,1.9,3.3,1,1,1,0,1,1,0,0
Leilahome Đa Nang *5.0 . 3 Bedrooms. Free airport pick up.,"K308/14 Hoàng Diệu, Đà Nẵng, Việt Nam",1053,60,2.4,1.5,0,0,1,0,1,1,0,0
Luxury Apartment in Building Sheraton,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2400,75,0.1,5.0,1,0,1,1,1,0,1,0
NICK's House,"311 Hồ Nghinh Tầng 3, 4, 5, 6, Đà Nẵng, Việt Nam",850,34,0.25,4.4,0,0,0,1,1,1,1,0
Nero Villa 5 BR,"53 Hóa Sơn 10 4 tầng, Đà Nẵng, Việt Nam",3128,120,2.6,2.4,0,0,1,0,1,1,1,0
Grand Jeep Da Nang,"142 Hồ Nghinh, Đà Nẵng, Việt Nam",600,21,0.35,4.6,0,0,1,0,1,1,1,0
Trống Đồng Villa - 300m Biển Mỹ Khê,"25 An Thượng 36, Đà Nẵng, Việt Nam",3100,500,0.4,4.2,0,0,0,0,1,0,0,0
Nhà Khách 206 đà nẵng,"38A Nguyễn Hữu Thọ, Đà Nẵng, Việt Nam",679,44,2.8,0.55,0,0,0,0,1,1,0,0
Da Nang Beach Villa,"Lê Mạnh Trinh, Đà Nẵng, Việt Nam",14725,700,0.25,4.8,1,1,1,1,1,1,0,0
POOL Seaview 3B Apartment - BATHTUB -BALCONY,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",550,33,0.5,4.5,0,0,0,0,0,0,0,0
"Sunset Pool Villa 4BR, New, Full AC, walk to beach","92/9/8 Trần Văn Dư, Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",4626,120,0.4,4.2,1,0,0,0,1,0,0,0
Stunning Unique Pool House - 4 BR - 5WC - 4 minutes to the beach,"1 Phước Trường 5, Đà Nẵng, Việt Nam",4800,100,0.25,5.0,1,1,1,1,1,1,0,0
Vinh Trung Plaza Hotel,"255 - 257 Hung Vuong Street, Hai Chau District, Đà Nẵng, Việt Nam",906,60,1.5,1.5,1,1,1,0,1,1,0,0
FPT Plaza 2,"Võ Chí Công, Đà Nẵng, Việt Nam",1060,80,1.9,7.0,1,0,1,0,1,1,1,0
Shore Villa,"23 Đường B1 khu đô thị đa phước, Đà Nẵng, Việt Nam",3250,650,0.9,2.0,1,0,1,0,1,1,0,0
Rose Homestay MyKheBeach,"130 Hoàng Bích Sơn, Đà Nẵng, Việt Nam",3200,280,0.55,4.4,1,1,0,0,1,0,0,0
THANH XUÂN HOMESTAY,"7 Lưu Quang Thuận, Đà Nẵng, Việt Nam",600,18,0.7,4.0,0,0,0,1,0,1,0,0
Natsu No Hanabi Villa & Apartment,"LK2A Lô 75 Khu đô thị Hòa Quý, Phường Hòa Quý, Quận Ngũ Hành Sơn,, Đà Nẵng, Việt Nam",1638,55,3.5,4.2,0,1,1,0,1,1,1,0
Yuki Apartment,"178 Phạm Vấn, Đà Nẵng, Việt Nam",720,35,0.4,5.0,1,1,0,1,1,1,0,0
Fhome Apartment 19th Floor Han River and Bay view-center,"16 Lý Thường Kiệt, Đà Nẵng, Việt Nam",1800,75,2.1,3.0,1,0,1,0,0,1,0,0
ALA CARTE BEACH APT,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1998,75,0.15,4.7,1,0,0,1,1,1,1,0
Sea house homestay,"32 An Thượng 30, Đà Nẵng, Việt Nam",760,43,0.3,4.3,0,0,0,0,1,0,1,0
Nostalgia Boutique Hotel,"11 Hồ Xuân Hương, Đà Nẵng, Việt Nam",5000,50,0.8,3.9,1,1,1,1,1,1,1,0
H&N homestay,"65 Hoàng Thúc Trâm 4 tầng, Đà Nẵng, Việt Nam",1028,35,3.7,0.7,1,0,0,0,1,0,0,0
Căn hộ 2 PN view thành phố,"Căn hộ FPT plaza 2, quận ngũ hành sơn, thành phố Đà Nẵng, Đà Nẵng, Việt Nam",581,71,1.9,7.0,0,0,0,1,1,1,0,0
The Ocean Villa Đà Nẵng,"Villa Ocean, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",6850,500,0.2,9.0,1,1,1,1,1,1,1,0
Haly House,"70 Mỹ Khê 7, Phước Mỹ, Sơn Trà Tầng 6, Đà Nẵng, Việt Nam",980,65,0.8,3.9,1,0,0,0,1,0,0,0
SORA House,"37 Trưng Nữ Vương, Đà Nẵng, Việt Nam",1360,80,2.7,2.1,0,1,0,0,0,1,0,0
Friendly Apartment on My Khe beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",2000,66,0.1,4.4,1,0,0,1,1,1,0,0
Dana Pearl Bay,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",1980,37,2.8,4.6,1,0,1,0,1,1,1,0
Luxury 2 Bedroom at Altara Suite,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",4186,80,0.05,5.0,1,1,0,1,1,1,1,0
Sun Grow Ocean Villas,"Sun Grow Ocean Villa, Đường Trường Sa, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",12008,400,0.3,9.0,1,1,1,0,1,1,1,0
The Fish Village Villa,"Lô 14 Trần Sâm Lô 14 Trần Sâm, Nai Hiên Đông, Đà Nẵng, Việt Nam",11513,580,2.2,5.0,1,1,1,0,1,1,0,0
Thanh Homestay Đà Nẵng gần sân bay và trung tâm thành phố,"K526/22C Trưng Nữ Vương, Đà Nẵng, Việt Nam",1846,240,3.0,0.95,1,0,1,0,1,1,0,0
Luxury Villas - Danang Beach Resort,"Furama Villas Danang,Vo Nguyen Giap,Khue My,Ngu Hanh Son, Đà Nẵng, Việt Nam",8000,600,0.2,4.7,1,1,1,0,1,1,1,0
Green Suites by Pool in 5-star Ocean Resort & Golf,"The Ocean Villas, Ocean Suites, Hoa Hai Ward, Ngu Hanh Son District, Da Nang A103, Đà Nẵng, Việt Nam",1380,70,0.3,9.0,1,0,0,1,1,0,0,0
LAMORE HOTEL AND APARTMENT,"380 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1100,20,0.35,4.3,0,0,1,1,1,1,1,0
Studio Deluxe Double,"95 Hà Bổng, Đà Nẵng, Việt Nam",6000,200,0.15,4.6,0,0,0,0,0,0,0,0
A Little Hoi An Homestay,"654/11/5 Trưng Nữ Vương, phường Hòa Thuận Tây, quận Hải Châu, Đà Nẵng, Việt Nam",350,20,2.6,2.1,0,1,1,0,1,1,0,0
Da Nang,"Mường Thanh, Đà Nẵng, Việt Nam",850,60,0.05,4.5,1,0,0,0,1,0,0,0
Tran Beach Front Luxury Villa,"Trường Sa, Đà Nẵng, Việt Nam",8800,500,0.25,9.0,1,0,1,1,1,1,1,0
MD Tropical Sea Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1112,65,0.1,4.4,0,1,0,1,1,1,0,0
Sea View 2 bed room and 2 bad room Muong Thanh,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1050,68,0.1,4.4,1,0,0,0,1,0,0,0
Marigold Hotel & Apartment,"14 Nguyen Cao Luyen, Son Tra, Đà Nẵng, Việt Nam",861,22,0.35,4.5,1,1,1,0,1,1,0,0
Căn hộ cao cấp Monarchy hướng ra sông,"535 Đường Trần Hưng Đạo, Đà Nẵng, Việt Nam",1200,70,1.5,3.2,0,0,0,0,1,0,0,0
Villa Resort Da Nang Abogo,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",9472,350,0.25,4.7,1,1,1,0,1,1,1,0
DanaBeach Motel,"1733 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",315,12,0.05,2.9,0,0,0,0,1,0,0,0
Indochine Townhouse Danang,"25 Đường Trần Khánh Dư, Đà Nẵng, Việt Nam",1680,200,0.7,3.9,0,1,0,0,1,1,0,0
Abogo Resort Villa BeachFront City Center DaNang,"105 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",12960,515,0.3,4.9,1,1,1,0,1,1,1,0
Mường Thanh Apartment Da Nang - Mỹ Khê Beach,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",900,66,0.05,4.5,1,0,1,1,1,1,0,0
Mưa House,"22 An Thuong 21, Đà Nẵng, Việt Nam",2700,100,0.9,3.7,1,1,1,0,1,1,0,0
Villa Đà Nẵng Gần Biển - Biệt Thự Đà Nẵng,"Đỗ Thế Chấp, Ba Huyen Thanh Quang, Vo Nguyen Giap, My Da Tay, Le Thuoc, Nguyen Huu Thong, Đà Nẵng, Việt Nam",9000,150,0.25,4.5,1,1,1,0,1,1,1,0
Holiday Inn Hotel,"1397 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",496,16,0.05,2.0,0,0,1,0,1,1,0,0
3BR garden pool villas in beach resort,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",8000,440,0.1,4.8,1,0,0,1,0,1,0,0
MyMy Motel,"106 Trường Sa 16°00'07.4""N 108°16'01.4""E, Đà Nẵng, Việt Nam",1000,34,0.25,6.0,1,0,0,0,1,0,0,0
Luxury 2Bedroom Apartment with Ocean view 25th Floor,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2052,90,0.1,5.0,1,0,1,1,1,1,1,0
Simple House Near My Khe Beach and Night Street,"17 An Thượng 38, Đà Nẵng, Việt Nam",2940,240,0.45,4.1,1,0,1,1,1,1,0,0
Cavilla Boutique Hotel & Apartment Da Nang,"Lo 46, My Khe 4, Phuoc My, Son Tra, Đà Nẵng, Việt Nam",1485,25,0.1,4.5,1,1,1,0,1,1,1,0
Lavie Villa,"21 Thạch Lam, Đà Nẵng, Việt Nam",9900,200,0.25,4.4,1,1,0,1,1,0,0,0
Luxury Apartment Ocean View,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3360,100,0.1,5.0,1,1,0,1,1,0,1,0
Ơi home!,"206 Tô Hiến Thành, Đà Nẵng, Việt Nam",520,40,0.3,4.3,0,0,0,0,1,0,0,0
Serena Villa (3 bedrooms),"142 Hồ Xuân Hương, Đà Nẵng, Việt Nam",3799,140,0.35,4.4,1,0,1,0,0,1,0,0
Hi Sky Pool Villa - 스카이 풀빌라 - 4베드룸 - 한강 - 무료 픽업 공항,"167 Phan Bá Vành, Đà Nẵng, Việt Nam",5452,500,2.6,4.7,1,1,0,0,0,1,0,0
May Harmony 2BR Apartment City View,"16 Lý Thường Kiệt, Đà Nẵng, Việt Nam",2100,78,2.1,3.0,1,0,0,0,1,1,0,0
Ocean View Luxury Suite in Sheraton Building,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2500,100,0.1,5.0,1,0,0,0,1,0,0,0
Minh Trường Hotel Da Nang,"743 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",399,20,0.05,0.85,0,0,0,1,1,1,0,0
Amie House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1000,70,0.15,4.5,0,0,0,0,1,0,0,0
Altara Đà Nẵng by Mina,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2310,77,0.1,5.0,1,0,0,1,1,1,1,0
Tropical Villa - Menu Breakfast Included,"ĐƯỜNG TRƯỜNG SA, PHƯỜNG HÒA HẢI, QUẬN NGŨ HÀNH SƠN THE OCEAN VILLA RESORT, Đà Nẵng, Việt Nam",5770,450,0.45,9.0,1,1,1,1,1,0,1,0
Da Nang Beachfront Apartment - Rooftop Pool - Gym,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1836,67,0.15,4.7,1,1,1,1,1,1,1,0
Middle of My Khe Beach & Han River Flow House,"53 Nguyễn Hữu Hào, Đà Nẵng, Việt Nam",2322,120,1.4,3.8,1,1,1,0,1,1,0,0
Clean & Quiet Villa - The Point Resort,"Truong Sa, Hoa Hai ward, Ngu Hanh Son, The Point, Đà Nẵng, Việt Nam",4500,400,0.45,8.0,1,1,1,0,1,1,0,0
Homestay 4 phòng ngủ gần biển Mỹ Khê,"13 An Thượng 39, Đà Nẵng, Việt Nam",2015,200,0.45,4.1,0,0,0,0,1,0,0,0
Căn hộ 1 phòng ngủ -55m2,"72/6a Nguyễn Văn Thoại, P Mỹ An, Q Ngũ Hanhg Sơn, TP Đà Nẵng, Đà Nẵng, Việt Nam",840,55,0.8,3.8,1,0,0,0,1,0,0,0
Mặt Trời Hotel,"29 An Đồn 6, Đà Nẵng, Việt Nam",2000,40,0.85,4.1,0,0,1,0,1,1,0,0
Abogo Resort Ocean Villa Da Nang Ruby Golf,"X7GM+J28, Unnamed, Road, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam E10 Abogo Ocean Villa Da Nang, Đà Nẵng, Việt Nam",9772,316,0.4,9.0,1,1,0,1,1,1,1,0
"Sol Villa 4BR, Pool, Near Han River, Camp Fire","30 Nguyễn Hữu An, Đà Nẵng, Việt Nam",5600,600,2.6,5.0,1,0,1,0,1,1,0,0
1BDR Apt With Ocean Views* Free Pick up,"660 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3688,150,0.3,4.8,0,0,0,0,1,0,0,0
Merry Hotel,"447 Trần Hưng Đạo, Đà Nẵng, Việt Nam",597,28,1.7,3.0,0,1,1,0,1,1,0,0
Icity Villa Riverfront Danang,"246 Thăng Long, Hòa Cường Nam, Hải Châu, Đà Nẵng, Việt Nam",6300,400,3.4,1.7,0,0,1,0,1,1,0,0
Goldenbay Danang 1 Bedroom Apartment,"Nại Hiên Đông 20 01, Đà Nẵng, Việt Nam",779,40,2.8,4.7,1,0,1,0,1,0,1,0
1 Bedroom With CityView,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",931,51,0.1,4.4,0,0,1,1,1,1,0,0
Lyn's Hotel & Apartment,"117 Nguyễn Văn Thoại 117/11, Đà Nẵng, Việt Nam",2430,40,0.8,3.8,1,1,1,1,1,1,0,0
Căn hộ view biển 2 phòng ngủ tại Altara Suites,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1897,75,0.05,5.0,1,0,0,0,1,0,0,0
Bella Merry Hotel & Suite,"71 Hà Bổng, Đà Nẵng, Việt Nam",4500,25,0.15,4.6,1,1,1,1,1,1,0,0
Modern & Charming Penthouse 5BRs in Da Nang Center,"16 Lý Thường Kiệt - Đà Nẵng - Việt Nam, Đà Nẵng, Việt Nam",3708,300,2.1,3.0,1,0,0,0,1,0,0,0
Baphu Apartment - 5 min walk to My Khe beach,"Mỹ Khê 8, Đà Nẵng, Việt Nam",1285,35,0.2,4.5,1,1,0,1,1,1,0,0
SPOT ON 899 Bao Ngan,"Lo 16 Khu B2-4 Duong Yersin, Phuong Khue My, Quan Ngu Hanh Son, Đà Nẵng, Việt Nam",188,16,0.95,4.6,0,0,0,0,1,1,0,0
Local White House - Ecofriendly Homestay,"10 Đô Đốc Lộc, Đà Nẵng, Việt Nam",500,25,5.0,2.0,0,0,1,0,1,1,0,0
"Scentocean 4, 5Min Walk to Beach, 4 Ensuite Bedrooms","12 An Thượng 39, Đà Nẵng, Việt Nam",2300,240,0.45,4.1,1,0,0,0,1,0,0,0
